-122.281308,37.853746,-122.214446,37.872313
-122.264657,37.818022,-122.225003,37.839377
-122.284484,37.867773,-122.229552,37.899951
-122.222772,37.84358,-122.020297,37.930016
-121.985364,37.65182,-121.782889,37.738481
-122.297174,37.825921,-122.271021,37.859134
-122.622239,37.68056,-122.326606,37.971352
